patch;patch_features;nome_join;Name;Win %;Pick %;Ban %;Presenca_Global %;delta_wr_1p;tendencia_3p;pressao_acumulada;wr_vs_media;target
2610;2609;renata;Renata Glasc;32.31;1.82;0.13;1.95;-13.83;-13.83;0;-6.91;0
2610;2609;renekton;Renekton;40.84;11.68;4.47;16.15;4.02;4.02;0;2.01;0
2610;2609;rengar;Rengar;47.45;9.63;9.78;19.41;-2.25;-2.25;0;-1.13;0
2610;2609;riven;Riven;49.51;8.41;2.78;11.19;-0.04;-0.04;0;-0.02;0
2610;2609;rumble;Rumble;48.25;5.97;1.67;7.64;0.75;0.75;0;0.37;0
2610;2609;ryze;Ryze;44.24;8.09;0.83;8.92;0.63;0.63;0;0.32;0
2610;2609;samira;Samira;43.78;9.69;6.46;16.15;-0.3;-0.3;0;-0.15;0
2610;2609;sejuani;Sejuani;46.11;4.05;0.15;4.2;-2.1;-2.1;0;-1.05;0
2610;2609;senna;Senna;42.87;19.12;1.74;20.86;-5.03;-5.03;0;-2.51;0
2610;2609;seraphine;Seraphine;45.54;24.37;4.48;28.85;-0.32;-0.32;0;-0.16;0
2610;2609;sett;Sett;48.54;10.24;2.32;12.56;1.37;1.37;0;0.68;0
2610;2609;shaco;Shaco;42.43;12.41;16.38;28.79;-2.8;-2.8;0;-1.4;0
2610;2609;shen;Shen;51.75;10.19;1.48;11.67;0.12;0.12;2;0.06;0
2610;2609;shyvana;Shyvana;47.76;13.87;8.53;22.4;3.57;3.57;0;1.79;1
2610;2609;singed;Singed;51.14;6.8;1.11;7.91;3.54;3.54;1;1.77;0
2610;2609;sion;Sion;49.38;12.0;1.17;13.17;-0.22;-0.22;0;-0.11;0
2610;2609;sivir;Sivir;47.22;7.6;2.75;10.35;9.6;9.6;0;4.8;0
2610;2609;skarner;Skarner;48.93;3.11;0.21;3.32;4.02;4.02;0;2.01;0
2610;2609;smolder;Smolder;45.71;44.95;16.97;61.92;4.42;4.42;0;2.21;0
2610;2609;sona;Sona;42.17;7.6;0.49;8.09;-3.61;-3.61;0;-1.81;0
2610;2609;soraka;Soraka;42.72;11.05;2.64;13.69;-2.58;-2.58;0;-1.29;0
2610;2609;swain;Swain;45.36;10.56;2.22;12.78;-2.27;-2.27;0;-1.14;0
2610;2609;sylas;Sylas;47.89;27.76;11.85;39.61;-0.43;-0.43;0;-0.21;0
2610;2609;syndra;Syndra;44.21;9.18;2.71;11.89;0.36;0.36;0;0.18;0
2610;2609;tahmkench;Tahm Kench;47.57;8.57;1.84;10.41;-2.2;-2.2;0;-1.1;0
2610;2609;taliyah;Taliyah;48.7;5.18;0.43;5.61;0.39;0.39;0;0.2;0
2610;2609;talon;Talon;45.88;17.02;8.43;25.45;1.4;1.4;0;0.7;0
2610;2609;taric;Taric;45.55;2.31;0.17;2.48;-1.34;-1.34;0;-0.67;0
2610;2609;teemo;Teemo;48.51;13.0;5.12;18.12;0.56;0.56;0;0.28;0
2610;2609;thresh;Thresh;42.01;25.29;7.47;32.76;0.28;0.28;0;0.14;0
2610;2609;tristana;Tristana;44.5;7.72;1.06;8.78;-0.56;-0.56;0;-0.28;0
2610;2609;trundle;Trundle;48.76;3.4;0.25;3.65;1.67;1.67;0;0.84;0
2610;2609;tryndamere;Tryndamere;48.04;6.75;1.87;8.62;-0.74;-0.74;0;-0.37;0
2610;2609;twistedfate;Twisted Fate;46.24;10.94;1.02;11.96;-1.31;-1.31;0;-0.66;0
2610;2609;twitch;Twitch;45.6;10.32;6.26;16.58;0.27;0.27;0;0.14;0
2610;2609;udyr;Udyr;46.85;5.93;1.07;7.0;0.26;0.26;0;0.13;0
2610;2609;urgot;Urgot;46.6;5.21;0.77;5.98;0.64;0.64;0;0.32;0
2610;2609;varus;Varus;44.68;13.47;3.92;17.39;0.04;0.04;0;0.02;0
2610;2609;vayne;Vayne;47.92;23.26;13.33;36.59;-1.12;-1.12;0;-0.56;0
2610;2609;veigar;Veigar;48.57;9.31;1.07;10.38;2.07;2.07;0;1.03;0
2610;2609;velkoz;Vel'Koz;46.29;9.22;1.2;10.42;-2.2;-2.2;0;-1.1;0
2610;2609;vex;Vex;46.84;5.31;3.21;8.52;1.63;1.63;0;0.81;0
2610;2609;vi;Vi;47.0;10.32;1.37;11.69;-1.63;-1.63;0;-0.82;0
2610;2609;viego;Viego;47.42;19.14;8.61;27.75;0.3;0.3;0;0.15;0
2610;2609;viktor;Viktor;42.71;18.84;5.29;24.13;-8.88;-8.88;0;-4.44;0
2610;2609;vladimir;Vladimir;46.08;14.9;5.82;20.72;0.1;0.1;0;0.05;0
2610;2609;volibear;Volibear;46.5;9.73;2.31;12.04;-1.44;-1.44;0;-0.72;0
2610;2609;warwick;Warwick;50.04;8.55;1.72;10.27;4.73;4.73;0;2.36;0
2610;2609;wukong;Wukong;48.85;5.66;0.48;6.14;-0.24;-0.24;0;-0.12;2
2610;2609;xayah;Xayah;44.6;6.37;0.59;6.96;3.9;3.9;0;1.95;0
2610;2609;xerath;Xerath;46.27;19.48;8.11;27.59;2.02;2.02;0;1.01;0
2610;2609;xinzhao;Xin Zhao;47.94;22.59;6.76;29.35;0.59;0.59;0;0.3;0
2610;2609;yasuo;Yasuo;46.16;22.89;17.71;40.6;1.56;1.56;0;0.78;0
2610;2609;yone;Yone;45.94;21.35;4.49;25.84;1.67;1.67;0;0.84;0
2610;2609;yorick;Yorick;45.32;7.87;6.75;14.62;-0.01;-0.01;0;0.0;0
2610;2609;yunara;Yunara;45.24;11.78;2.11;13.89;-0.98;-0.98;0;-0.49;0
2610;2609;yuumi;Yuumi;32.96;10.51;7.32;17.83;-9.31;-9.31;0;-4.66;0
2610;2609;zaahen;Zaahen;46.22;6.31;3.0;9.31;0.79;0.79;0;0.4;0
2610;2609;zac;Zac;48.43;6.42;1.16;7.58;-2.21;-2.21;0;-1.11;0
2610;2609;zed;Zed;49.64;27.26;31.2;58.46;1.55;1.55;0;0.78;1
2610;2609;zeri;Zeri;45.18;5.36;0.34;5.7;-0.78;-0.78;0;-0.39;2
2610;2609;ziggs;Ziggs;41.71;5.06;0.48;5.54;-1.6;-1.6;0;-0.8;0
2610;2609;zilean;Zilean;46.64;6.83;1.49;8.32;-4.18;-4.18;0;-2.09;0
2610;2609;zoe;Zoe;43.36;8.57;5.89;14.46;-1.82;-1.82;0;-0.91;0
2610;2609;zyra;Zyra;49.06;8.19;2.52;10.71;-1.29;-1.29;0;-0.64;0
2611;2610;aatrox;Aatrox;46.57;14.78;8.21;22.99;1.74;0.11;0;0.66;0
2611;2610;ahri;Ahri;47.14;21.71;4.3;26.01;-0.79;1.77;0;0.92;0
2611;2610;akali;Akali;39.42;18.96;18.4;37.36;-2.94;-2.36;0;-2.56;0
2611;2610;akshan;Akshan;45.18;6.06;2.92;8.98;-0.28;0.43;0;0.2;0
2611;2610;alistar;Alistar;43.64;6.87;1.36;8.23;2.95;-1.57;0;-0.06;0
2611;2610;ambessa;Ambessa;45.19;12.56;10.38;22.94;-1.6;-1.43;0;-1.49;0
2611;2610;amumu;Amumu;41.52;4.58;0.97;5.55;-3.14;-2.85;0;-2.95;0
2611;2610;anivia;Anivia;43.51;10.43;4.58;15.01;-4.36;-1.61;0;-2.52;0
2611;2610;annie;Annie;44.68;7.08;0.79;7.87;-5.06;-1.95;0;-2.99;0
2611;2610;aphelios;Aphelios;45.37;8.72;1.54;10.26;3.26;1.07;0;1.8;0
2611;2610;ashe;Ashe;42.11;31.58;8.08;39.66;-0.72;-1.4;0;-1.17;0
2611;2610;aurelionsol;Aurelion Sol;48.92;6.03;0.81;6.84;0.34;-0.48;0;-0.21;0
2611;2610;aurora;Aurora;44.48;7.95;2.29;10.24;-0.94;1.06;0;0.39;0
2611;2610;azir;Azir;37.23;3.56;0.3;3.86;-3.21;-1.2;0;-1.87;0
2611;2610;bard;Bard;41.84;14.23;3.66;17.89;0.81;-0.77;0;-0.25;0
2611;2610;belveth;Bel'Veth;45.95;3.99;3.06;7.05;-2.31;-0.44;0;-1.06;0
2611;2610;blitzcrank;Blitzcrank;38.26;10.04;10.58;20.62;2.67;0.36;0;1.13;0
2611;2610;brand;Brand;50.39;18.74;7.77;26.51;-0.43;-0.41;0;-0.42;1
2611;2610;braum;Braum;44.26;9.66;6.49;16.15;2.68;3.32;0;3.11;0
2611;2610;briar;Briar;46.51;10.35;8.63;18.98;0.15;-0.12;0;-0.03;0
2611;2610;caitlyn;Caitlyn;40.59;32.98;21.39;54.37;-1.16;-2.23;0;-1.87;0
2611;2610;camille;Camille;48.11;8.58;0.96;9.54;-0.07;-0.14;0;-0.11;0
2611;2610;cassiopeia;Cassiopeia;47.93;5.7;1.42;7.12;-0.77;-1.0;0;-0.93;0
2611;2610;chogath;Cho'Gath;49.05;6.94;0.61;7.55;0.55;0.35;0;0.42;0
2611;2610;corki;Corki;43.46;4.42;0.37;4.79;-1.57;-0.61;0;-0.93;0
2611;2610;darius;Darius;46.85;14.8;13.04;27.84;-0.66;-0.21;0;-0.36;0
2611;2610;diana;Diana;48.48;13.8;4.03;17.83;1.53;0.54;0;0.87;2
2611;2610;draven;Draven;43.89;9.44;13.4;22.84;-1.57;-0.2;0;-0.65;0
2611;2610;drmundo;Dr. Mundo;46.54;7.54;2.94;10.48;1.25;0.14;0;0.51;0
2611;2610;ekko;Ekko;49.35;13.51;1.73;15.24;0.36;0.45;0;0.42;2
2611;2610;elise;Elise;49.13;6.55;1.56;8.11;0.74;-1.28;0;-0.61;0
2611;2610;evelynn;Evelynn;44.76;5.73;2.62;8.35;-1.44;-1.14;0;-1.24;0
2611;2610;ezreal;Ezreal;42.03;38.04;8.38;46.42;0.25;0.07;0;0.13;0
2611;2610;fiddlesticks;Fiddlesticks;50.54;6.43;1.48;7.91;-0.01;-0.55;0;-0.37;0
2611;2610;fiora;Fiora;50.5;6.65;5.18;11.83;3.41;1.54;0;2.16;0
2611;2610;fizz;Fizz;49.26;12.8;6.52;19.32;1.41;1.59;0;1.53;0
2611;2610;galio;Galio;45.41;8.96;1.48;10.44;-0.22;0.34;0;0.15;0
2611;2610;gangplank;Gangplank;42.83;11.52;5.12;16.64;0.49;0.39;0;0.43;0
2611;2610;garen;Garen;43.24;15.6;6.45;22.05;1.28;0.92;0;1.04;0
2611;2610;gnar;Gnar;43.84;7.33;1.18;8.51;0.74;0.07;0;0.29;0
2611;2610;gragas;Gragas;48.58;7.78;0.71;8.49;0.12;0.29;0;0.23;0
2611;2610;graves;Graves;43.59;24.23;15.6;39.83;-1.28;-0.99;0;-1.09;0
2611;2610;gwen;Gwen;50.22;6.27;2.93;9.2;3.7;-1.68;0;0.11;0
2611;2610;hecarim;Hecarim;35.56;8.64;3.56;12.2;2.88;1.45;0;1.93;0
2611;2610;heimerdinger;Heimerdinger;49.22;2.74;1.17;3.91;0.14;0.07;0;0.09;2
2611;2610;hwei;Hwei;48.37;9.5;1.61;11.11;-2.3;0.64;0;-0.34;0
2611;2610;illaoi;Illaoi;42.31;4.95;3.6;8.55;-4.32;1.59;0;-0.38;0
2611;2610;irelia;Irelia;46.09;13.77;14.1;27.87;1.92;1.78;0;1.83;0
2611;2610;ivern;Ivern;48.62;3.45;0.44;3.89;0.7;-0.37;0;-0.01;0
2611;2610;janna;Janna;42.45;7.66;0.72;8.38;2.54;-2.37;0;-0.73;0
2611;2610;jarvaniv;Jarvan IV;48.13;15.58;1.62;17.2;0.85;0.67;0;0.73;0
2611;2610;jax;Jax;46.27;13.82;11.64;25.46;-0.51;-1.11;0;-0.91;0
2611;2610;jayce;Jayce;46.91;15.21;5.5;20.71;-0.07;-0.04;0;-0.05;0
2611;2610;jhin;Jhin;44.87;29.77;1.12;30.89;-0.14;-0.58;0;-0.43;0
2611;2610;jinx;Jinx;44.37;23.34;2.15;25.49;-0.97;-0.85;0;-0.89;0
2611;2610;kaisa;Kai'Sa;44.73;23.11;1.47;24.58;0.09;-0.06;0;-0.01;0
2611;2610;kalista;Kalista;44.54;3.17;0.23;3.4;3.41;-3.62;0;-1.27;0
2611;2610;karma;Karma;45.46;20.85;7.75;28.6;1.49;-0.04;0;0.47;0
2611;2610;karthus;Karthus;49.38;5.75;1.54;7.29;-0.56;-0.11;0;-0.26;0
2611;2610;kassadin;Kassadin;39.99;5.11;2.55;7.66;-4.16;-1.27;0;-2.23;2
2611;2610;katarina;Katarina;48.83;16.48;11.11;27.59;2.34;0.57;0;1.16;0
2611;2610;kayle;Kayle;49.64;7.36;3.29;10.65;1.11;0.82;0;0.91;0
2611;2610;kayn;Kayn;45.01;16.42;4.67;21.09;-1.62;-1.63;0;-1.63;0
2611;2610;kennen;Kennen;44.19;4.31;1.37;5.68;-0.66;-0.99;0;-0.88;0
2611;2610;khazix;Kha'Zix;41.48;11.57;3.82;15.39;2.73;-6.22;0;-3.23;0
2611;2610;kindred;Kindred;46.08;5.17;1.75;6.92;-1.36;-0.87;0;-1.03;0
2611;2610;kled;Kled;50.47;3.58;0.83;4.41;2.62;1.29;0;1.74;0
2611;2610;kogmaw;Kog'Maw;50.73;4.24;0.34;4.58;3.87;-0.12;0;1.21;0
2611;2610;ksante;K'Sante;45.77;9.1;2.5;11.6;0.77;-1.15;0;-0.51;0
2611;2610;leblanc;LeBlanc;43.9;9.39;13.53;22.92;0.2;-0.84;0;-0.49;0
2611;2610;leesin;Lee Sin;47.33;29.42;17.96;47.38;1.34;0.53;0;0.8;0
2611;2610;leona;Leona;40.87;12.33;5.15;17.48;1.25;-0.55;0;0.05;0
2611;2610;lillia;Lillia;37.73;5.65;1.63;7.28;-2.42;-3.62;0;-3.22;0
2611;2610;lissandra;Lissandra;48.44;11.08;3.17;14.25;1.64;0.7;0;1.02;0
2611;2610;lucian;Lucian;41.81;19.34;2.77;22.11;-1.13;-1.58;0;-1.43;0
2611;2610;lulu;Lulu;45.26;19.82;8.65;28.47;1.87;-0.11;0;0.55;0
2611;2610;lux;Lux;48.78;21.04;2.79;23.83;5.49;0.87;0;2.41;0
2611;2610;malphite;Malphite;47.69;18.39;19.41;37.8;1.23;-0.16;0;0.31;0
2611;2610;malzahar;Malzahar;45.93;15.2;10.33;25.53;0.35;0.16;0;0.22;0
2611;2610;maokai;Maokai;49.76;4.15;0.13;4.28;-0.96;0.49;0;0.01;0
2611;2610;masteryi;Master Yi;50.05;16.09;14.88;30.97;0.78;0.86;0;0.83;0
2611;2610;mel;Mel;43.68;12.0;23.3;35.3;4.68;0.53;0;1.91;0
2611;2610;milio;Milio;34.62;15.93;5.28;21.21;-4.44;-4.3;0;-4.35;0
2611;2610;missfortune;Miss Fortune;39.6;13.12;0.72;13.84;-0.13;-1.34;0;-0.93;0
2611;2610;mordekaiser;Mordekaiser;45.28;11.02;6.98;18.0;-3.27;-0.88;0;-1.67;0
2611;2610;morgana;Morgana;49.07;9.04;13.88;22.92;-0.43;-0.59;0;-0.53;0
2611;2610;naafiri;Naafiri;48.95;18.17;33.86;52.03;-0.09;0.21;0;0.11;0
2611;2610;nami;Nami;39.31;28.67;3.27;31.94;-3.67;0.55;0;-0.86;0
2611;2610;nasus;Nasus;47.65;8.18;3.43;11.61;0.3;-0.05;0;0.07;0
2611;2610;nautilus;Nautilus;47.31;18.69;12.7;31.39;0.58;0.15;0;0.29;0
2611;2610;neeko;Neeko;50.29;5.01;0.91;5.92;0.29;0.66;0;0.54;0
2611;2610;nidalee;Nidalee;46.43;6.23;1.27;7.5;0.24;-0.93;0;-0.54;0
2611;2610;nilah;Nilah;43.77;2.51;2.12;4.63;7.44;-2.2;0;1.01;0
2611;2610;nocturne;Nocturne;46.63;16.54;14.18;30.72;-4.68;0.89;0;-0.97;0
2611;2610;nunu;Nunu & Willump;44.56;4.97;0.49;5.46;-0.01;-0.17;0;-0.12;0
2611;2610;olaf;Olaf;49.0;5.9;2.65;8.55;1.32;-0.55;0;0.07;0
2611;2610;orianna;Orianna;45.42;8.0;0.95;8.95;0.6;3.62;0;2.62;0
2611;2610;ornn;Ornn;49.48;9.57;0.74;10.31;0.97;0.68;0;0.78;0
2611;2610;pantheon;Pantheon;49.17;14.68;1.57;16.25;-0.37;0.25;0;0.04;0
2611;2610;poppy;Poppy;49.85;6.39;2.5;8.89;2.24;-0.28;0;0.56;0
2611;2610;pyke;Pyke;47.0;13.36;25.04;38.4;-2.37;0.86;0;-0.21;0
2611;2610;qiyana;Qiyana;49.8;8.43;2.16;10.59;-0.66;-0.25;0;-0.38;0
2611;2610;quinn;Quinn;48.2;6.54;1.27;7.81;1.51;0.2;0;0.64;2
2611;2610;rakan;Rakan;45.2;6.23;0.27;6.5;0.89;-3.4;0;-1.97;0
2611;2610;rammus;Rammus;46.6;3.5;3.26;6.76;-1.33;-0.85;0;-1.01;0
2611;2610;reksai;Rek'Sai;49.93;5.54;1.79;7.33;-0.02;1.02;0;0.68;0
2611;2610;rell;Rell;45.62;6.33;0.82;7.15;-5.34;-1.07;0;-2.49;0
2611;2610;renata;Renata Glasc;36.43;1.87;0.13;2.0;4.12;-4.86;0;-1.86;0
2611;2610;renekton;Renekton;43.54;11.15;4.07;15.22;2.7;3.36;0;3.14;0
2611;2610;rengar;Rengar;48.81;9.4;9.49;18.89;1.36;-0.45;0;0.16;0
2611;2610;riven;Riven;47.76;8.94;2.68;11.62;-1.75;-0.89;0;-1.18;0
2611;2610;rumble;Rumble;47.9;5.75;1.44;7.19;-0.35;0.2;0;0.02;0
2611;2610;ryze;Ryze;46.33;8.6;0.79;9.39;2.09;1.36;0;1.6;0
2611;2610;samira;Samira;40.69;9.35;5.86;15.21;-3.09;-1.7;0;-2.16;0
2611;2610;sejuani;Sejuani;47.69;3.87;0.14;4.01;1.58;-0.26;0;0.35;0
2611;2610;senna;Senna;45.41;24.69;3.14;27.83;2.54;-1.25;0;0.02;0
2611;2610;seraphine;Seraphine;50.4;25.27;6.17;31.44;4.86;2.27;0;3.13;0
2611;2610;sett;Sett;48.61;10.13;2.27;12.4;0.07;0.72;0;0.5;0
2611;2610;shaco;Shaco;45.5;12.37;16.18;28.55;3.07;0.14;0;1.11;0
2611;2610;shen;Shen;49.91;9.61;1.1;10.71;-1.84;-0.86;0;-1.19;0
2611;2610;shyvana;Shyvana;45.06;10.93;7.96;18.89;-2.7;0.44;0;-0.61;0
2611;2610;singed;Singed;49.7;6.57;1.09;7.66;-1.44;1.05;0;0.22;0
2611;2610;sion;Sion;49.24;13.4;1.21;14.61;-0.14;-0.18;0;-0.17;0
2611;2610;sivir;Sivir;39.49;7.76;1.78;9.54;-7.73;0.94;0;-1.95;0
2611;2610;skarner;Skarner;47.06;3.73;0.26;3.99;-1.87;1.08;0;0.09;0
2611;2610;smolder;Smolder;42.4;41.76;53.21;94.97;-3.31;0.55;0;-0.73;0
2611;2610;sona;Sona;41.76;7.21;0.38;7.59;-0.41;-2.01;0;-1.48;0
2611;2610;soraka;Soraka;44.16;10.9;2.36;13.26;1.44;-0.57;0;0.1;0
2611;2610;swain;Swain;48.41;9.51;1.65;11.16;3.05;0.39;0;1.28;0
2611;2610;sylas;Sylas;48.46;27.68;11.12;38.8;0.57;0.07;0;0.24;0
2611;2610;syndra;Syndra;41.17;9.35;2.43;11.78;-3.04;-1.34;0;-1.91;0
2611;2610;tahmkench;Tahm Kench;48.57;9.0;1.71;10.71;1.0;-0.6;0;-0.07;0
2611;2610;taliyah;Taliyah;50.79;5.01;0.38;5.39;2.09;1.24;0;1.52;0
2611;2610;talon;Talon;47.52;17.06;10.4;27.46;1.64;1.52;0;1.56;0
2611;2610;taric;Taric;48.27;2.25;0.14;2.39;2.72;0.69;0;1.37;0
2611;2610;teemo;Teemo;49.39;15.95;8.69;24.64;0.88;0.72;0;0.77;1
2611;2610;thresh;Thresh;39.95;24.63;6.59;31.22;-2.06;-0.89;0;-1.28;0
2611;2610;tristana;Tristana;41.92;8.38;0.87;9.25;-2.58;-1.57;0;-1.91;0
2611;2610;trundle;Trundle;47.24;3.9;0.28;4.18;-1.52;0.07;0;-0.46;0
2611;2610;tryndamere;Tryndamere;46.18;7.15;2.01;9.16;-1.86;-1.3;0;-1.49;0
2611;2610;twistedfate;Twisted Fate;45.88;12.06;1.03;13.09;-0.36;-0.83;0;-0.68;0
2611;2610;twitch;Twitch;46.3;11.16;5.43;16.59;0.7;0.48;0;0.56;0
2611;2610;udyr;Udyr;47.53;5.76;1.0;6.76;0.68;0.47;0;0.54;0
2611;2610;urgot;Urgot;45.74;5.06;0.7;5.76;-0.86;-0.11;0;-0.36;0
2611;2610;varus;Varus;47.32;15.33;4.54;19.87;2.64;1.34;0;1.77;0
2611;2610;vayne;Vayne;48.39;19.77;12.66;32.43;0.47;-0.32;0;-0.06;0
2611;2610;veigar;Veigar;47.47;9.36;0.85;10.21;-1.1;0.48;0;-0.04;0
2611;2610;velkoz;Vel'Koz;43.61;10.01;1.14;11.15;-2.68;-2.44;0;-2.52;0
2611;2610;vex;Vex;44.57;5.28;2.99;8.27;-2.27;-0.32;0;-0.97;0
2611;2610;vi;Vi;46.28;10.5;1.27;11.77;-0.72;-1.18;0;-1.02;0
2611;2610;viego;Viego;48.57;19.23;7.52;26.75;1.15;0.73;0;0.87;0
2611;2610;viktor;Viktor;48.2;21.76;7.84;29.6;5.49;-1.7;0;0.7;0
2611;2610;vladimir;Vladimir;43.4;14.77;6.4;21.17;-2.68;-1.29;0;-1.75;0
2611;2610;volibear;Volibear;45.03;8.72;2.05;10.77;-1.47;-1.45;0;-1.46;0
2611;2610;warwick;Warwick;46.96;8.72;1.47;10.19;-3.08;0.82;0;-0.48;0
2611;2610;wukong;Wukong;51.27;12.04;1.24;13.28;2.42;1.09;1;1.53;0
2611;2610;xayah;Xayah;46.04;6.16;0.43;6.59;1.44;2.67;0;2.26;0
2611;2610;xerath;Xerath;51.08;20.04;8.28;28.32;4.81;3.41;0;3.88;0
2611;2610;xinzhao;Xin Zhao;48.27;20.62;7.51;28.13;0.33;0.46;0;0.42;0
2611;2610;yasuo;Yasuo;45.05;22.38;16.76;39.14;-1.11;0.22;0;-0.22;0
2611;2610;yone;Yone;46.14;22.69;4.74;27.43;0.2;0.93;0;0.69;0
2611;2610;yorick;Yorick;44.95;7.95;6.73;14.68;-0.37;-0.19;0;-0.25;0
2611;2610;yunara;Yunara;40.43;10.2;1.45;11.65;-4.81;-2.89;0;-3.53;0
2611;2610;yuumi;Yuumi;31.09;10.77;6.74;17.51;-1.87;-5.59;0;-4.35;0
2611;2610;zaahen;Zaahen;47.82;5.85;2.29;8.14;1.6;1.2;0;1.33;0
2611;2610;zac;Zac;49.14;5.99;0.97;6.96;0.71;-0.75;0;-0.26;0
2611;2610;zed;Zed;47.89;23.33;30.8;54.13;-1.75;-0.1;0;-0.65;0
2611;2610;zeri;Zeri;45.21;9.5;0.5;10.0;0.03;-0.38;0;-0.24;0
2611;2610;ziggs;Ziggs;41.45;5.1;0.4;5.5;-0.26;-0.93;0;-0.71;0
2611;2610;zilean;Zilean;51.13;6.62;1.3;7.92;4.49;0.16;0;1.6;0
2611;2610;zoe;Zoe;46.66;8.22;5.29;13.51;3.3;0.74;0;1.59;0
2611;2610;zyra;Zyra;49.73;7.34;2.16;9.5;0.67;-0.31;0;0.02;0
